postal_code,lat,lng,latlon
M1J 3M5,43.7433482,-79.2182321,43.7433482|-79.2182321
M1R 2Y4,43.74340530043831,-79.30364913090075,43.74340530043831|-79.30364913090075
M9V 1C3,43.7434787,-79.6061891,43.743478700000004|-79.6061891
M1R,43.743499735480654,-79.30462952008223,43.743499735480654|-79.30462952008223
M1R 5B1,43.743512,-79.3023,43.743512|-79.3023
M1R 1L6,43.74351309578513,-79.30163584158643,43.74351309578513|-79.30163584158643
M1R 2Y4,43.74363845933303,-79.30423348681927,43.74363845933303|-79.30423348681927
M1R,43.74378959582752,-79.30148725577797,43.74378959582752|-79.30148725577797
M1R 2Y6,43.74389829414247,-79.30099567107855,43.74389829414247|-79.30099567107855
M3A 1H1,43.744079,-79.31872299999998,43.744079|-79.31872299999999
M9V 1C1,43.74410200000001,-79.60681,43.744102000000005|-79.60681
M1J 3E7,43.74418107087958,-79.21598687767981,43.74418107087958|-79.21598687767981
M1R,43.74433358445096,-79.2977313160344,43.74433358445096|-79.2977313160344
M1R 1T4,43.744454060134096,-79.31125247226667,43.744454060134096|-79.31125247226667
M1R 1Y9,43.744474146665105,-79.2974995139424,43.7444741466651|-79.2974995139424
M1R,43.7447116,-79.2990406,43.7447116|-79.2990406
M2P,43.744813,-79.40548000000003,43.744813|-79.40548000000001
M1R 2Z2,43.74490461677844,-79.29671587467355,43.74490461677844|-79.29671587467355
M2P 2G4,43.7449282,-79.405924,43.744928200000004|-79.405924
M1R 2Z2,43.74494499908732,-79.2964935606234,43.74494499908732|-79.2964935606234
M1R 2Z2,43.745063,-79.297533,43.745063|-79.297533
M3A 2J8,43.74531500000001,-79.3258,43.745315000000005|-79.3258
M1R 2Z5,43.74536458313563,-79.29446212828603,43.74536458313563|-79.29446212828603
M1R 2Z5,43.74547389298069,-79.2943633108266,43.74547389298069|-79.2943633108266
M3B 2W6,43.745493665503034,-79.34582141079444,43.74549366550304|-79.34582141079444
M1R,43.745513238207295,-79.29521396756171,43.745513238207295|-79.29521396756171
M1R,43.74560389719127,-79.29471412114529,43.74560389719127|-79.29471412114529
M1R,43.74564498729392,-79.29573737087404,43.74564498729392|-79.29573737087404
M1R 3A3,43.74565030746695,-79.2915800414646,43.74565030746695|-79.2915800414646
M1R 2Z5,43.74565821464604,-79.29248794140679,43.74565821464604|-79.29248794140679
M1R 2Z7,43.745745397345324,-79.29163423555569,43.745745397345324|-79.29163423555569
M1R 2Z5,43.74603004459721,-79.29384330907153,43.746030044597205|-79.29384330907153
M1R 2Z5,43.746098,-79.293142,43.746097999999996|-79.293142
M1R,43.746304217049065,-79.28923986561858,43.746304217049065|-79.28923986561858
M3A 1L1,43.746746069031104,-79.32250154263845,43.74674606903111|-79.32250154263845
M2P,43.74696232135213,-79.407878758257,43.746962321352136|-79.407878758257
M2L 1L3,43.74704000000001,-79.385121,43.747040000000005|-79.385121
M1P 2P5,43.747333541029214,-79.2838270969607,43.74733354102921|-79.2838270969607
M1R 3A8,43.747484192384356,-79.28525696077557,43.747484192384356|-79.28525696077557
M3N 1H8,43.74759737621368,-79.52158954711045,43.747597376213676|-79.52158954711045
M1P 2R1,43.747841632113015,-79.28013797195095,43.747841632113015|-79.28013797195095
M3N 1H5,43.74867800000001,-79.51726151,43.748678000000005|-79.51726151
M1P 2K7,43.74890746728806,-79.27545168997905,43.74890746728806|-79.27545168997905
M1P 2P9,43.748982,-79.276611,43.748982|-79.276611
M1P 2P9,43.74919582739109,-79.27716177123996,43.74919582739109|-79.27716177123996
M1P,43.749219463418896,-79.27508200752007,43.7492194634189|-79.27508200752007
M3B 3N1,43.74942818528675,-79.34733867645264,43.74942818528675|-79.34733867645264
M1P 2P9,43.74943391984182,-79.277629850556,43.74943391984182|-79.277629850556
M1P 2P9,43.749703328915174,-79.27696736895734,43.749703328915174|-79.27696736895734
M1P,43.749822,-79.27555,43.749821999999995|-79.27555
M9M 2E7,43.74999,-79.550387,43.749990000000004|-79.550387
M1P,43.75004000000001,-79.27545,43.750040000000006|-79.27545
M1P 2R5,43.750065635724404,-79.2740124464035,43.750065635724404|-79.2740124464035
M1P 1H6,43.750512149749966,-79.27704001209094,43.750512149749966|-79.27704001209094
M1P 1H6,43.75056623255114,-79.2775044478489,43.75056623255114|-79.2775044478489
M1P 2K8,43.7506033,-79.27680140000002,43.7506033|-79.27680140000001
M1P,43.75103452155183,-79.26553662122387,43.75103452155183|-79.26553662122387
M3K,43.7511416440358,-79.48009269310771,43.7511416440358|-79.4800926931077
M3J 1A6,43.751450304612,-79.4920701349395,43.751450304612|-79.4920701349395
M1P 2S2,43.7517402193855,-79.26404711203095,43.7517402193855|-79.26404711203095
M1P 2S7,43.75184937356888,-79.26078270012421,43.75184937356888|-79.26078270012421
M1P 2S2,43.75192369719932,-79.26467835903169,43.75192369719932|-79.26467835903169
M3A 2T1,43.75197441585782,-79.33311418516017,43.75197441585782|-79.33311418516017
M1P 2K9,43.752151,-79.274801,43.752151|-79.274801
M1P 2S2,43.75222363074196,-79.26209052084411,43.75222363074196|-79.26209052084411
M1P 2S7,43.75239565783231,-79.25994551019313,43.75239565783231|-79.25994551019313
M3B 3R5,43.75240418754678,-79.34789657592773,43.75240418754678|-79.34789657592773
M1P 4Z4,43.75243518679154,-79.26472663879396,43.75243518679154|-79.26472663879396
M1P 4Z4,43.75246481901907,-79.26531065358034,43.75246481901907|-79.26531065358034
M1P 2L1,43.752465,-79.276364,43.752465|-79.276364
M1R 1V4,43.752529131710176,-79.31401716104426,43.752529131710176|-79.31401716104426
M1P 0A7,43.752733,-79.264041,43.752733|-79.264041
M1R 1V4,43.752814,-79.31406700000002,43.752814|-79.31406700000001
M1P,43.752966,-79.276152,43.752966|-79.276152
M1J 1K1,43.753089867528544,-79.24468267232324,43.753089867528544|-79.24468267232324
M1J 2C3,43.75319343007119,-79.24405402647398,43.753193430071185|-79.24405402647398
M3B 2X9,43.7532527860761,-79.34785097837448,43.753252786076104|-79.34785097837448
M1J 1K2,43.75336461911671,-79.2443963327458,43.75336461911671|-79.2443963327458
M1P 2T7,43.75350728078251,-79.25354224810086,43.75350728078251|-79.25354224810086
M1J 3A7,43.75367717164614,-79.22742364776056,43.75367717164614|-79.22742364776056
M1P 2L2,43.75383283792732,-79.27661122245037,43.75383283792732|-79.27661122245037
M3B,43.7541178,-79.3579634,43.754117799999996|-79.3579634
M3B,43.754171,-79.35805699999997,43.754171|-79.35805699999999
M3A 1V3,43.754481101445634,-79.3182849884033,43.754481101445634|-79.3182849884033
M3B 1Y4,43.75458309476642,-79.35154293935814,43.754583094766424|-79.35154293935814
M1P 2L2,43.75491473929184,-79.27694504646365,43.75491473929184|-79.27694504646365
M3B 1Y5,43.754946,-79.34958,43.754946000000004|-79.34958
M3B 1Y5,43.755145,-79.34863,43.755145|-79.34863
M3B,43.755226128294325,-79.34780153763974,43.75522612829432|-79.34780153763974
M3J 1T8,43.75539510389478,-79.5000823910654,43.755395103894784|-79.5000823910654
M3B 2M3,43.75565200000001,-79.359773,43.755652000000005|-79.359773
M1P 4Y1,43.756041539453136,-79.27627591942013,43.756041539453136|-79.27627591942013
M1P 3S5,43.75607579632933,-79.2626487337876,43.75607579632933|-79.2626487337876
M3N,43.7560941,-79.5162392,43.7560941|-79.5162392
M3N,43.7561284,-79.5162657,43.7561284|-79.5162657
M3N 2L9,43.756147,-79.515843,43.756147|-79.515843
M3N,43.756185976894656,-79.51545953750609,43.756185976894656|-79.51545953750609
M3N,43.756228101787435,-79.51833268621584,43.756228101787435|-79.51833268621584
M3N,43.756232442718535,-79.52734789199224,43.75623244271853|-79.52734789199224
M1P,43.756253318066044,-79.25329447767164,43.756253318066044|-79.25329447767164
M3N,43.7563395811875,-79.51781778764257,43.7563395811875|-79.51781778764257
M3N 2V2,43.756460538385106,-79.51598949881128,43.756460538385106|-79.51598949881128
M3N 2V2,43.75660425382002,-79.51604685393345,43.75660425382002|-79.51604685393345
M3N 2V3,43.75663119859896,-79.51833633068183,43.75663119859896|-79.51833633068183
M3N 2V3,43.75667320052111,-79.51844367991136,43.75667320052111|-79.51844367991136
M3N 2K1,43.7566,-79.5181,43.7566|-79.5181
M2L,43.756802,-79.35951800000002,43.756802|-79.35951800000001
M3J 2P6,43.757111773251886,-79.474256474927,43.75711177325189|-79.474256474927
M3N 2V3,43.757187,-79.517778,43.757187|-79.517778
M1H 1E4,43.75721400000001,-79.22924599999997,43.757214000000005|-79.22924599999999
M3N,43.757325,-79.51409100000002,43.757325|-79.51409100000001
M1R 4B9,43.75744,-79.31254799999998,43.75744|-79.31254799999999
M3N 2V3,43.757538,-79.51961,43.757538000000004|-79.51961
M1R,43.7575688,-79.3149756,43.757568799999994|-79.3149756
M3A,43.75759633714484,-79.33815479278564,43.75759633714484|-79.33815479278564
M1P 2L5,43.75777030564719,-79.27857193068989,43.75777030564719|-79.27857193068989
M2N 5M2,43.758015,-79.40961300000002,43.758015|-79.40961300000001
M3J 2Z4,43.7580663,-79.4670902,43.758066299999996|-79.4670902
M1R 4B7,43.75808322061637,-79.3149855860637,43.75808322061637|-79.3149855860637
M1R 2J6,43.758135,-79.310672,43.758134999999996|-79.310672
M3N 2V3,43.758177,-79.51967900000002,43.758177|-79.51967900000001
M3N 2V3,43.758178,-79.51968000000002,43.758178|-79.51968000000001
M1R,43.758209600839116,-79.29189886175206,43.758209600839116|-79.29189886175206
M1R 4C1,43.7582748,-79.3137052,43.758274799999995|-79.3137052
M2N,43.758343,-79.40988,43.758342999999996|-79.40988
M2N 5M3,43.7585313,-79.4098718,43.758531299999994|-79.4098718
M3J 2Z4,43.758597,-79.466252,43.758596999999995|-79.466252
M1R 4H3,43.75873710000001,-79.31438309999999,43.758737100000005|-79.31438309999999
M3B,43.758797847809696,-79.36074935128282,43.758797847809696|-79.36074935128282
M1R,43.75924033295765,-79.29735861290484,43.75924033295765|-79.29735861290484
M3A 1Y2,43.75925054199221,-79.33399989273362,43.75925054199221|-79.33399989273362
M3N,43.759256617873106,-79.51945388294175,43.759256617873106|-79.51945388294175
M1P 2B4,43.75927894411596,-79.27832544749344,43.759278944115955|-79.27832544749344
M1E 3G6,43.759284032742215,-79.18053400045713,43.75928403274221|-79.18053400045713
M1P 2L5,43.759356294194525,-79.27893074490008,43.759356294194525|-79.27893074490008
M3H,43.759587,-79.465118,43.759586999999996|-79.465118
M3A 1Y6,43.7596548489696,-79.33222296778834,43.759654848969596|-79.33222296778834
M2N,43.75966500000001,-79.41092078,43.759665000000005|-79.41092078
M1P 3V1,43.75991392046818,-79.26039697047143,43.75991392046818|-79.26039697047143
M3A,43.76027747979718,-79.33330535888672,43.76027747979718|-79.33330535888672
M3A 2T8,43.760341,-79.325519,43.760341|-79.325519
M3A 2T7,43.76038596280907,-79.32489395141602,43.76038596280907|-79.32489395141602
M3A 2T7,43.760619989690674,-79.32445934492415,43.760619989690674|-79.32445934492415
M3A 1Z1,43.76063939666398,-79.3256706077173,43.76063939666398|-79.3256706077173
M3A 1Z5,43.76070416249771,-79.32539551954271,43.76070416249771|-79.32539551954271
M3A,43.760735,-79.324873,43.760735|-79.324873
M3J,43.76073659405567,-79.49922412633894,43.76073659405567|-79.49922412633894
M1P 2L6,43.76085106353864,-79.27990769133459,43.76085106353864|-79.27990769133459
M3J 2G7,43.760887,-79.499426,43.760887|-79.499426
M3H,43.761247255083894,-79.45550910036651,43.7612472550839|-79.45550910036651
M1P 3C8,43.7616699583205,-79.26950674263456,43.7616699583205|-79.26950674263456
M1R 4E6,43.762008,-79.295726,43.762008|-79.295726
M3J 1N8,43.762413143616065,-79.49024297305107,43.762413143616065|-79.49024297305107
M1G 1P9,43.762469640279896,-79.21416375162714,43.7624696402799|-79.21416375162714
M3J 1N6,43.76281934586242,-79.49025084540365,43.76281934586242|-79.49025084540365
M1R,43.7630696,-79.2917401,43.7630696|-79.2917401
M1R 1W4,43.763238,-79.31813299999997,43.763238|-79.31813299999999
M1R,43.763443523774214,-79.29108194659297,43.76344352377421|-79.29108194659297
M3J,43.763523434819746,-79.49013570659244,43.763523434819746|-79.49013570659244
M1P 2H7,43.76354554923212,-79.29163583572,43.76354554923212|-79.29163583572
M3J 2B2,43.763794619395505,-79.48849672002802,43.7637946193955|-79.48849672002802
M3A,43.76392256055679,-79.34296075662587,43.763922560556786|-79.34296075662587
M3A 2C5,43.76399660376494,-79.32666091832003,43.76399660376494|-79.32666091832003
M3A 2E7,43.764094519626624,-79.3336489856359,43.764094519626624|-79.3336489856359
M3J 2G6,43.764155,-79.490227,43.764155|-79.490227
M9L 1V1,43.7641798,-79.54199969999998,43.764179799999994|-79.54199969999999
M3J 2G5,43.764289283166015,-79.48879033327103,43.764289283166015|-79.48879033327103
M3A 2G3,43.764607644690656,-79.33610615405992,43.764607644690656|-79.33610615405992
M1P 2L7,43.764908,-79.279904,43.764908|-79.279904
M3H 5H3,43.76492492612053,-79.45508605844655,43.764924926120536|-79.45508605844655
M1P 2L7,43.76495369397089,-79.28147837519641,43.76495369397089|-79.28147837519641
M3A 2V9,43.76496248173808,-79.32823439042362,43.764962481738074|-79.32823439042362
M1P 2L7,43.7652393933876,-79.28042456347174,43.7652393933876|-79.28042456347174
M2L,43.76560133324217,-79.36452324581155,43.76560133324217|-79.36452324581155
M3N 2K4,43.765679595630225,-79.51970643195256,43.765679595630225|-79.51970643195256
M3J,43.7656861872247,-79.48931836660459,43.7656861872247|-79.48931836660459
M2K 3C7,43.76581385139819,-79.38661740285423,43.765813851398185|-79.38661740285423
M1P,43.766015186299626,-79.27108414471151,43.766015186299626|-79.27108414471151
M2N 3B7,43.76608782422846,-79.38880294561386,43.76608782422846|-79.38880294561386
M2K,43.76613113930567,-79.36994369490534,43.76613113930567|-79.36994369490534
M2N,43.766136,-79.394448,43.766135999999996|-79.394448
M3N 2K6,43.766586,-79.51987,43.766586|-79.51987
M3N 2K6,43.76659,-79.519852,43.76659|-79.519852
M3A,43.76698965408248,-79.34699846901431,43.76698965408248|-79.34699846901431
M2K,43.76739600000001,-79.367758,43.767396000000005|-79.367758
M1P,43.76751369542527,-79.27063132190607,43.767513695425265|-79.27063132190607
M2N,43.76761920415327,-79.38792269215423,43.76761920415327|-79.38792269215423
M1P 5C3,43.767625179408995,-79.27139940060562,43.767625179408995|-79.27139940060562
M2J,43.767669372196636,-79.35773491859435,43.767669372196636|-79.35773491859435
M2K 1C1,43.76769517008107,-79.38227852004049,43.76769517008107|-79.38227852004049
M2K,43.767763,-79.367451,43.767763|-79.367451
M3J 2E2,43.768074195267104,-79.47248853743076,43.76807419526711|-79.47248853743076
M2J,43.76807896937376,-79.33872196257575,43.76807896937376|-79.33872196257575
M1P,43.768181,-79.271665,43.768181|-79.271665
M1E 2N4,43.768259,-79.18960799999998,43.768259|-79.18960799999999
M2K,43.76831854814136,-79.3686300306581,43.76831854814136|-79.3686300306581
M2K,43.768333565467145,-79.38629632559017,43.768333565467145|-79.38629632559017
M2K,43.76833841143581,-79.38638195368462,43.76833841143581|-79.38638195368462
M2K,43.76834838240512,-79.36857588777414,43.76834838240512|-79.36857588777414
M1R,43.7683511778946,-79.31974411010741,43.7683511778946|-79.31974411010741
M1P 4V8,43.76836051475731,-79.26838415446345,43.76836051475731|-79.26838415446345
M2K,43.76840377388609,-79.38625631344964,43.76840377388609|-79.38625631344964
M2K,43.76840696542905,-79.3851308998213,43.76840696542905|-79.3851308998213
M2K,43.768444,-79.38664,43.768444|-79.38664
M2K 1B5,43.76845964626636,-79.3850612640381,43.76845964626636|-79.3850612640381
M2N 5K3,43.768504733019675,-79.3874614053386,43.768504733019675|-79.3874614053386
M2K,43.76852260956039,-79.38623590459132,43.76852260956039|-79.38623590459132
M2K,43.768526899497374,-79.3854939418829,43.768526899497374|-79.3854939418829
M2K,43.76854355676341,-79.38628671190702,43.76854355676341|-79.38628671190702
M2K,43.768550412409255,-79.38650185841739,43.768550412409255|-79.38650185841739
M2K,43.76861503954629,-79.3863210371141,43.76861503954629|-79.3863210371141
M2K,43.76867945012325,-79.38413261440179,43.76867945012325|-79.38413261440179
M2K,43.76873662189499,-79.38641297637251,43.76873662189499|-79.38641297637251
M2K,43.768819,-79.385788,43.768819|-79.385788
M2K,43.76901544989478,-79.38416197611689,43.76901544989478|-79.38416197611689
M2K,43.769059972908614,-79.36308602074229,43.769059972908614|-79.36308602074229
M2K,43.769061524134514,-79.38658358723343,43.769061524134514|-79.38658358723343
M2K,43.769131815140064,-79.38417403386924,43.769131815140064|-79.38417403386924
M2K,43.769148,-79.386238,43.769148|-79.386238
M2K,43.76919557455327,-79.38508595927274,43.76919557455327|-79.38508595927274
M3N 1S7,43.76920711023722,-79.52143033479608,43.76920711023722|-79.52143033479608
M3J 2C7,43.769236,-79.46858399999998,43.769236|-79.46858399999999
M2K,43.769304608840244,-79.38655325779926,43.769304608840244|-79.38655325779926
M3N 2L2,43.76933638194449,-79.52024995897516,43.76933638194449|-79.52024995897516
M2K,43.769468,-79.36258199999997,43.769467999999996|-79.36258199999999
M3N 2W2,43.76954885541358,-79.52324753470373,43.76954885541358|-79.52324753470373
M2K,43.76967990189468,-79.37133103609084,43.76967990189468|-79.37133103609084
M2K,43.76972069599742,-79.38461646962298,43.76972069599742|-79.38461646962298
M2K,43.76973986,-79.37631764,43.76973986|-79.37631764
M2K,43.76977203092848,-79.37554445505702,43.76977203092848|-79.37554445505702
M2K 0B6,43.76985279666742,-79.3706517485142,43.76985279666742|-79.3706517485142
L4L,43.769867,-79.54740600000002,43.769867|-79.54740600000001
M2K,43.76987684570399,-79.37511694519891,43.76987684570399|-79.37511694519891
M2K,43.7698936481869,-79.37516454175585,43.7698936481869|-79.37516454175585
M3J,43.769918,-79.502217,43.769918|-79.502217
M2K,43.76996164341514,-79.37465906198047,43.769961643415144|-79.37465906198047
M2K,43.769997628351945,-79.37443439177133,43.769997628351945|-79.37443439177133
